date,country,city,temperature,pressure,humidity,dew,wind gust,uvi,precipitation,AQI,AQI_label,AQI_sort_order,is_weekday,month_name,season,silver_processed_date,data_quality_flag
2023-10-15,DE,Köln,7.7,1021.4,79.7,8.0,3.7,3.5,0.0,0.42222222222222217,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-16,DE,Köln,5.9,1023.7,78.5,8.0,3.1,3.5,0.0,0.7248611111111112,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-17,DE,Köln,8.0,1019.3,75.6,8.0,5.0,3.5,0.0,0.5377222222222221,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-18,DE,Köln,10.5,1008.4,72.5,8.0,9.7,3.5,0.0,0.6251111111111111,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-19,DE,Köln,14.4,993.9,89.3,8.0,5.5,3.5,0.0,0.6218611111111111,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-20,DE,Köln,14.4,981.4,91.0,8.0,5.6,3.5,0.0,0.5292222222222221,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-21,DE,Köln,13.4,995.1,72.7,8.0,6.7,3.5,0.0,0.34958333333333336,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-22,DE,Köln,12.2,1007.7,73.7,8.0,4.7,3.5,0.0,0.2974444444444444,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-23,DE,Köln,11.2,1013.0,78.5,8.0,5.5,3.5,0.0,0.4545277777777778,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-24,DE,Köln,12.0,1003.7,78.0,8.0,5.7,3.5,0.0,0.41897222222222225,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-25,DE,Köln,10.0,996.5,74.0,8.0,5.3,3.5,0.0,0.4517222222222222,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-26,DE,Köln,10.5,995.6,76.7,8.0,3.0,3.5,0.0,0.7241388888888889,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-27,DE,Köln,10.0,992.8,74.0,8.0,5.0,3.5,0.0,0.5698333333333333,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-28,DE,Köln,11.1,997.1,75.5,8.0,6.5,3.5,0.0,0.3450277777777778,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-29,DE,Köln,13.6,995.6,79.2,8.0,11.5,3.5,0.0,0.24805555555555556,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-30,DE,Köln,12.5,999.5,79.0,8.0,6.7,3.5,0.0,0.42013888888888884,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-31,DE,Köln,11.1,1003.0,77.0,8.0,8.3,3.5,0.0,0.4014166666666667,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-01,DE,Köln,11.5,1001.4,80.0,8.0,9.3,3.5,0.0,0.35225,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-02,DE,Köln,11.6,981.2,70.5,8.0,12.7,3.5,0.0,0.3408888888888889,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-03,DE,Köln,10.0,986.7,73.5,8.0,5.6,3.5,0.0,0.482,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-04,DE,Köln,8.8,981.2,79.5,8.0,8.0,3.5,0.0,0.2381388888888889,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-05,DE,Köln,10.4,976.9,79.5,8.0,7.5,3.5,0.0,0.3357777777777778,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-06,DE,Köln,10.5,1002.3,79.0,8.0,8.6,3.5,0.0,0.37,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-07,DE,Köln,8.7,1010.3,78.0,8.0,7.5,3.5,0.0,0.3205277777777778,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-08,DE,Köln,8.8,1012.5,78.2,8.0,10.0,3.5,0.0,0.3567777777777778,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-09,DE,Köln,8.8,1002.5,75.2,8.0,9.0,3.5,0.0,0.3441111111111111,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-10,DE,Köln,7.7,997.8,78.0,8.0,4.0,3.5,0.0,0.3448611111111111,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-11,DE,Köln,6.5,1005.1,79.2,8.0,5.7,3.5,0.0,0.6140833333333333,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-12,DE,Köln,5.9,1007.1,79.2,8.0,2.0,3.5,0.0,0.6957222222222222,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-13,DE,Köln,9.4,1004.0,77.0,8.0,8.7,3.5,0.0,0.49672222222222223,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-14,DE,Köln,11.1,1004.4,79.0,8.0,7.0,3.5,0.0,0.6657777777777778,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-15,DE,Köln,10.1,1014.9,78.6,8.0,8.5,3.5,0.0,0.5863055555555555,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-16,DE,Köln,7.3,1012.6,80.0,8.0,3.7,3.5,0.0,0.7168333333333333,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-17,DE,Köln,4.5,1019.2,77.0,8.0,1.2,3.5,0.0,1.3608055555555556,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-18,DE,Köln,6.5,1021.3,76.0,8.0,3.3,3.5,0.0,0.8713888888888888,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-19,DE,Köln,11.6,1010.2,78.2,8.0,8.5,3.5,0.0,0.6273055555555556,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-20,DE,Köln,10.5,1009.4,79.2,8.0,4.0,3.5,0.0,0.5036388888888889,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-21,DE,Köln,7.7,1016.0,75.5,8.0,2.0,3.5,0.0,1.103888888888889,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-22,DE,Köln,5.0,1028.0,78.0,8.0,2.0,3.5,0.0,0.9139444444444444,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-23,DE,Köln,9.8,1021.8,79.0,8.0,11.0,3.5,0.0,0.7544166666666666,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-24,DE,Köln,5.8,1009.8,78.2,8.0,8.5,3.5,0.0,0.4563333333333333,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-25,DE,Köln,4.0,1011.9,76.0,8.0,6.7,3.5,0.0,0.5034444444444445,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-26,DE,Köln,4.7,1014.9,75.0,8.0,5.7,3.5,0.0,0.8269166666666666,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-27,DE,Köln,3.1,1000.0,76.0,8.0,5.6,3.5,0.0,0.4751944444444444,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-28,DE,Köln,1.1,1005.9,80.5,8.0,6.2,3.5,0.0,0.6051666666666666,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-29,DE,Köln,1.3,1003.0,80.7,8.0,5.5,3.5,0.0,0.7650555555555556,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-30,DE,Köln,1.1,1001.3,78.5,8.0,1.3,3.5,0.0,1.0834722222222222,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-12-01,DE,Köln,-0.5,1006.3,80.5,8.0,1.7,3.5,0.0,1.2095555555555555,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-02,DE,Köln,-1.1,1013.4,79.0,8.0,3.0,3.5,0.0,1.1517777777777776,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-03,DE,Köln,-0.5,1020.7,82.5,8.0,7.5,3.5,0.0,1.124611111111111,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-04,DE,Köln,0.5,1008.7,79.0,8.0,13.0,3.5,0.0,0.9976111111111111,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-05,DE,Köln,4.1,1001.4,75.0,8.0,6.0,3.5,0.0,0.6036111111111111,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-06,DE,Köln,2.7,1014.4,81.0,8.0,5.2,3.5,0.0,1.2699722222222223,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-07,DE,Köln,1.6,1018.6,82.0,8.0,8.2,3.5,0.0,1.1206111111111112,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-08,DE,Köln,3.7,1008.9,77.5,8.0,4.7,3.5,0.0,1.094277777777778,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-09,DE,Köln,6.9,1005.5,79.0,8.0,8.0,3.5,0.0,0.5293888888888888,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-10,DE,Köln,9.8,1003.7,76.0,8.0,12.7,3.5,0.0,0.7902777777777779,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-11,DE,Köln,9.7,1001.8,79.0,8.0,10.7,3.5,0.0,0.6276388888888889,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-12,DE,Köln,8.8,1003.3,76.7,8.0,3.7,3.5,0.0,0.7211944444444445,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-13,DE,Köln,7.7,997.9,77.2,8.0,2.0,3.5,0.0,0.6090833333333332,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-14,DE,Köln,5.2,1017.5,75.0,8.0,2.2,3.5,0.0,1.0888055555555556,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-15,DE,Köln,6.1,1034.7,75.0,8.0,3.7,3.5,0.0,1.1540833333333331,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-16,DE,Köln,8.1,1039.7,80.0,8.0,5.5,3.5,0.0,0.7523055555555556,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-17,DE,Köln,7.2,1036.9,78.0,8.0,2.2,3.5,0.0,0.5743055555555556,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-18,DE,Köln,2.9,1032.3,76.5,8.0,2.0,3.5,0.0,1.0940833333333333,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-19,DE,Köln,5.8,1020.5,80.0,8.0,8.0,3.5,0.0,0.5510555555555555,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-20,DE,Köln,6.9,1015.3,80.0,8.0,8.7,3.5,0.0,0.6741944444444443,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-21,DE,Köln,8.6,999.9,78.2,8.0,14.5,3.5,0.0,0.3467777777777778,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-22,DE,Köln,8.3,1003.1,77.7,8.0,8.2,3.5,0.0,0.3733611111111111,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-23,DE,Köln,9.0,1008.8,79.2,8.0,9.0,3.5,0.0,0.3917777777777778,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-24,DE,Köln,10.6,1007.1,78.0,8.0,19.7,3.5,0.0,0.21311111111111114,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-25,DE,Köln,11.6,1008.4,76.5,8.0,18.2,3.5,0.0,0.17777777777777778,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-26,DE,Köln,10.0,1014.5,79.2,8.0,7.7,3.5,0.0,0.4392222222222222,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-27,DE,Köln,7.7,1017.0,78.5,8.0,7.2,3.5,0.0,0.5805,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-28,DE,Köln,9.4,1013.0,75.2,8.0,13.0,3.5,0.0,0.42044444444444445,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-29,DE,Köln,10.1,1009.7,77.0,8.0,19.5,3.5,0.0,0.32080555555555557,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-30,DE,Köln,8.7,1012.2,79.2,8.0,10.6,3.5,0.0,0.4835555555555555,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-31,DE,Köln,8.8,1000.3,76.7,8.0,13.0,3.5,0.0,0.35936111111111113,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-10-01,DE,Mainz,9.6,1026.5,93.0,8.0,10.8,3.5,0.0,0.7795555555555557,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-02,DE,Mainz,14.0,1023.0,87.0,13.0,10.8,3.5,0.0,0.9873777777777777,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-03,DE,Mainz,14.0,1015.5,87.0,12.0,10.8,3.5,0.0,0.9573333333333333,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-04,DE,Mainz,10.0,1027.7,87.0,8.0,10.8,3.5,0.0,0.3678666666666667,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-05,DE,Mainz,10.0,1026.4,93.0,9.0,10.8,3.5,0.0,0.5896222222222222,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-06,DE,Mainz,12.0,1026.7,87.0,10.0,10.8,3.5,0.0,0.5678222222222222,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-07,DE,Mainz,14.0,1024.0,87.0,11.0,10.8,3.5,0.0,0.8109555555555558,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-08,DE,Mainz,14.0,1024.3,87.0,13.0,10.8,3.5,0.0,0.6999777777777778,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-09,DE,Mainz,16.0,1020.9,83.5,12.0,10.8,3.5,0.0,0.7717333333333334,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-10,DE,Mainz,14.2,1021.3,82.0,12.0,10.8,3.5,0.0,0.895488888888889,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-11,DE,Mainz,16.0,1017.8,77.0,12.0,10.8,3.5,0.0,1.1054444444444442,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-12,DE,Mainz,15.0,1015.8,90.0,14.0,10.8,3.5,0.0,1.071288888888889,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-13,DE,Mainz,19.0,1012.1,72.0,14.0,10.8,3.5,0.0,0.9344888888888887,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-14,DE,Mainz,14.0,1009.0,64.0,6.0,9.9,3.5,0.0,0.5188222222222223,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-15,DE,Mainz,7.0,1009.0,81.0,4.0,8.7,3.5,0.0,0.2898444444444444,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-16,DE,Mainz,7.0,1023.0,76.0,3.0,8.7,3.5,0.0,0.3724666666666666,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-17,DE,Mainz,8.0,1018.9,70.0,3.0,8.7,3.5,0.0,0.45184444444444444,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-18,DE,Mainz,10.0,1009.1,66.0,5.0,8.7,3.5,0.0,0.5501333333333334,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-19,DE,Mainz,12.7,995.9,93.0,12.0,8.7,3.5,0.0,1.0627555555555555,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-20,DE,Mainz,14.0,983.7,93.0,13.0,11.8,3.5,0.0,0.8510222222222221,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-21,DE,Mainz,13.6,998.6,72.0,10.0,10.9,3.5,0.0,0.29275555555555555,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-22,DE,Mainz,11.0,1009.8,81.0,9.0,10.9,3.5,0.0,0.3166888888888889,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-23,DE,Mainz,11.0,1013.5,93.0,7.0,10.9,3.5,0.0,0.4424888888888889,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-24,DE,Mainz,11.6,1005.4,93.0,10.0,10.9,3.5,0.0,0.7086222222222223,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-25,DE,Mainz,10.0,998.8,93.0,9.0,10.9,3.5,0.0,0.6271111111111111,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-26,DE,Mainz,11.0,996.3,87.0,8.0,10.9,3.5,0.0,0.3737333333333333,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-27,DE,Mainz,9.3,994.2,93.0,9.0,9.2,3.5,0.0,0.5556444444444445,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-28,DE,Mainz,11.0,1001.1,87.0,9.0,8.7,3.5,0.0,0.3294888888888889,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-29,DE,Mainz,11.0,1000.0,93.0,11.0,8.7,3.5,0.0,0.4495277777777778,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-30,DE,Mainz,12.0,1002.9,93.0,10.7,8.7,3.5,0.0,0.3144444444444444,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-31,DE,Mainz,11.0,1004.7,84.0,8.3,9.2,3.5,0.0,0.3799777777777777,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-01,DE,Mainz,11.3,1005.2,83.6,9.3,8.7,3.5,0.0,0.2961333333333333,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-02,DE,Mainz,10.0,986.1,81.0,8.0,10.2,3.5,0.0,0.23426666666666668,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-03,DE,Mainz,8.0,989.1,81.0,5.0,10.2,3.5,0.0,0.31624444444444444,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-04,DE,Mainz,8.0,984.8,89.0,6.0,11.8,3.5,0.0,0.3093777777777778,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-05,DE,Mainz,10.0,980.0,82.2,8.0,10.2,3.5,0.0,0.26822222222222225,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-06,DE,Mainz,10.0,1005.4,81.0,7.0,9.2,3.5,0.0,0.2986444444444444,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-07,DE,Mainz,8.0,1012.3,87.0,6.2,10.8,3.5,0.0,0.2661111111111111,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-08,DE,Mainz,8.0,1015.5,87.0,5.6,10.2,3.5,0.0,0.3334888888888889,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-09,DE,Mainz,8.0,1005.5,91.0,6.0,10.2,3.5,0.0,0.3939111111111111,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-10,DE,Mainz,7.8,1000.6,87.0,5.6,9.2,3.5,0.0,0.2613111111111111,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-11,DE,Mainz,6.2,1006.7,90.0,4.0,11.3,3.5,0.0,0.29375555555555555,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-12,DE,Mainz,6.0,1008.2,93.0,4.0,11.3,3.5,0.0,0.6750555555555555,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-13,DE,Mainz,7.7,1006.4,93.0,8.1,10.2,3.5,0.0,0.8933333333333333,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-14,DE,Mainz,10.5,1007.1,81.0,8.0,11.3,3.5,0.0,0.3761555555555555,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-15,DE,Mainz,10.0,1016.2,81.0,7.0,10.2,3.5,0.0,0.2540222222222222,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-16,DE,Mainz,7.0,1013.6,93.0,5.0,10.2,3.5,0.0,0.42926666666666663,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-17,DE,Mainz,7.0,1019.5,91.8,5.0,10.2,3.5,0.0,0.8738888888888889,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-18,DE,Mainz,4.4,1024.2,95.3,2.0,10.2,3.5,0.0,0.8869333333333334,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-19,DE,Mainz,10.0,1012.5,76.0,7.0,9.7,3.5,0.0,0.5139444444444444,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-20,DE,Mainz,10.6,1011.3,81.0,7.6,10.8,3.5,0.0,0.2648,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-21,DE,Mainz,8.2,1014.8,78.5,6.0,8.2,3.5,0.0,0.3857111111111111,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-22,DE,Mainz,3.0,1029.1,74.0,-2.0,8.2,3.5,0.0,0.4079555555555555,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-23,DE,Mainz,5.5,1023.3,81.0,2.0,8.2,3.5,0.0,0.6881999999999999,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-24,DE,Mainz,6.0,1008.2,77.0,2.2,9.7,3.5,0.0,0.38086666666666663,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-25,DE,Mainz,4.0,1011.1,77.5,1.0,8.2,3.5,0.0,0.31224444444444444,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-26,DE,Mainz,4.5,1015.2,84.0,2.0,8.2,3.5,0.0,0.4495277777777778,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-27,DE,Mainz,1.0,1003.1,92.0,0.0,8.2,3.5,0.0,0.44808333333333333,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-28,DE,Mainz,1.0,1002.3,78.0,-3.0,8.7,3.5,0.0,0.3943333333333333,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-29,DE,Mainz,1.0,1004.3,80.0,-1.0,8.7,3.5,0.0,0.6112222222222222,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-30,DE,Mainz,2.0,1001.0,86.0,0.0,8.7,3.5,0.0,1.071911111111111,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-12-01,DE,Mainz,2.0,1003.8,74.0,-3.0,8.7,3.5,0.0,0.7141333333333333,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-02,DE,Mainz,-1.7,1011.8,70.0,-6.5,8.7,3.5,0.0,0.5773777777777779,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-03,DE,Mainz,-2.0,1022.6,79.0,-5.5,8.7,3.5,0.0,0.102,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-04,DE,Mainz,-1.3,1012.3,86.0,-4.0,8.7,3.5,0.0,1.1753777777777779,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-05,DE,Mainz,3.0,1004.7,88.3,1.2,8.7,3.5,0.0,0.9766222222222222,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-06,DE,Mainz,4.0,1014.2,86.0,1.5,8.7,3.5,0.0,0.4263111111111111,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-07,DE,Mainz,0.0,1019.9,92.0,-1.0,8.7,3.5,0.0,0.9463333333333331,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-08,DE,Mainz,2.0,1010.4,89.5,0.3,8.7,3.5,0.0,1.1507555555555555,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-09,DE,Mainz,6.0,1008.9,93.0,4.8,10.2,3.5,0.0,1.4401777777777778,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-10,DE,Mainz,9.0,1007.3,76.0,5.0,9.7,3.5,0.0,0.5323611111111111,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
